env_reset_duration_sec,env_step_duration_sec,episode_duration,episode_length,episode_return,evaluator_episodes,evaluator_steps,select_action_duration_sec,steps_per_second
0.0047419071197509766,0.006980402708053589,10.73839545249939,1000,68.34311,1,1000,0.0037248287200927735,93.1292616621569
0.0014426708221435547,0.0017300071716308595,2.889878511428833,1000,133.32976,4,4000,0.0011279075145721436,346.1274006412383
0.0025920867919921875,0.0021352417469024656,3.3529610633850098,1000,66.462906,8,8000,0.0011829454898834228,298.29615119176106
0.0019838809967041016,0.0018331024646759033,2.9552838802337646,1000,132.56703,12,12000,0.001090970993041992,338.44913415267484
0.001967191696166992,0.002020902395248413,3.209247589111328,1000,183.93343,16,16000,0.0011557357311248778,311.6662936453516
0.0020291805267333984,0.001706510066986084,2.765737533569336,1000,265.00668,20,20000,0.001028702735900879,361.6444923268205
0.0022966861724853516,0.001293863296508789,2.2143824100494385,1000,164.77083,25,25000,0.0008931264877319336,451.70946825996333
0.0017538070678710938,0.0012566936016082763,2.1830639839172363,1000,265.35922,30,30000,0.0008994765281677246,458.2292678029215
0.0021910667419433594,0.0014481911659240724,2.421067714691162,1000,256.16553,35,35000,0.0009447150230407715,413.13643171735873
0.0019230842590332031,0.0011596052646636963,2.0280566215515137,1000,174.34561,40,40000,0.0008412292003631592,493.2205319151939
0.0014376640319824219,0.0011842522621154784,2.079008102416992,1000,265.26367,45,45000,0.0008694922924041748,481.13676783954276
0.0011785030364990234,0.0012543497085571289,2.18064022064209,1000,341.9407,50,50000,0.0008992953300476075,458.7053482326305
0.0011889934539794922,0.0012579143047332763,2.162782669067383,1000,267.4782,55,55000,0.0008794598579406739,462.49124897438367
0.0012333393096923828,0.0012965638637542725,2.2173123359680176,1000,264.42432,60,60000,0.0008934617042541503,451.09768288754725
0.0012936592102050781,0.001252420425415039,2.153998374938965,1000,266.36145,65,65000,0.0008747448921203613,464.3692719208703
0.0014443397521972656,0.0015562942028045654,2.589268684387207,1000,174.6775,70,70000,0.0010046818256378173,386.3032007975284
0.0008792877197265625,0.0012962255477905274,2.232686758041382,1000,166.94875,75,75000,0.0009109156131744385,448.02085057974654
