env_reset_duration_sec,env_step_duration_sec,episode_duration,episode_length,episode_return,evaluator_episodes,evaluator_steps,select_action_duration_sec,steps_per_second
0.029871225357055664,0.008703099966049194,12.04873776435852,1000,18.911066,1,1000,0.003287620782852173,82.99985075357571
0.002729177474975586,0.0027118451595306396,4.161631107330322,1000,33.964436,4,4000,0.001414210557937622,240.32340120172472
0.0025382041931152344,0.002928347110748291,4.524879217147827,1000,9.596591,7,7000,0.0015558805465698243,221.0580068664263
0.0023479461669921875,0.0027111151218414307,4.1736485958099365,1000,8.794463,10,10000,0.0014252736568450928,239.6416491452601
0.001928567886352539,0.0026885156631469725,4.094296216964722,1000,15.945894,13,13000,0.0013719546794891358,244.27665861672088
0.001653432846069336,0.002805640697479248,4.2694690227508545,1000,11.8426285,16,16000,0.0014289700984954834,234.25088350136014
0.0026464462280273438,0.0029319980144500734,4.458053350448608,1000,305.8219,19,19000,0.0014869160652160646,224.3430391839084
0.0017464160919189453,0.002802629232406616,4.298564910888672,1000,3.9760313,22,22000,0.0014582958221435547,232.6699005105941
0.0026841163635253906,0.0029213852882385254,4.394370794296265,1000,4.806824,25,25000,0.0014366884231567384,227.59163534931048
0.002703428268432617,0.0028307058811187745,4.288068056106567,1000,8.70512,28,28000,0.0014213399887084961,233.24033312802553
0.003484487533569336,0.002968151330947876,4.536952018737793,1000,12.169932,31,31000,0.0015282609462738037,220.45654850407368
0.002995729446411133,0.002886970281600952,4.433278799057007,1000,999.462,34,34000,0.0015063297748565674,225.62015764079314
0.0027396678924560547,0.002776653289794922,4.270554780960083,1000,6.82586,37,37000,0.001456407070159912,234.238533936129
0.0014030933380126953,0.0027882564067840576,4.2358903884887695,1000,23.744486,40,40000,0.001413742780685425,236.11910033546297
0.002201557159423828,0.002819563865661621,4.3195884227752686,1000,837.1843,43,43000,0.0014633445739746095,231.54218385645248
0.0020923614501953125,0.0028506293296813967,4.433059215545654,1000,20.079401,46,46000,0.00153948974609375,225.62662661698795
0.0019228458404541016,0.0027674622535705565,4.303890705108643,1000,125.583626,49,49000,0.0014983632564544679,232.39270789688982
0.004624605178833008,0.0028906893730163575,4.492418050765991,1000,9.685917,52,52000,0.001558716297149658,222.65064590018605
0.0018799304962158203,0.002865570306777954,4.435927867889404,1000,6.8016543,55,55000,0.0015329132080078125,225.47171591375735
0.0026862621307373047,0.0029022626876831054,4.475423336029053,1000,19.673512,58,58000,0.0015344207286834717,223.4753005495634
0.002609729766845703,0.002983705997467041,4.54059362411499,1000,8.5133,61,61000,0.0015181355476379394,220.2668985480821
0.0019426345825195312,0.002919313907623291,4.483623027801514,1000,31.555588,64,64000,0.0015249569416046142,223.06396084272072
0.002660989761352539,0.002804932117462158,4.2925496101379395,1000,22.351957,67,67000,0.0014483270645141602,232.99339538818725
0.0021097660064697266,0.0027921333312988282,4.287235736846924,1000,478.36368,70,70000,0.001456315517425537,233.29236829378246
0.004380464553833008,0.002763045310974121,4.2444679737091064,1000,47.752045,73,73000,0.0014420621395111084,235.64519686633705
0.003291606903076172,0.0027825605869293214,4.300290822982788,1000,10.749585,76,76000,0.001479332685470581,232.59623859139634
0.010154485702514648,0.0027841603755950927,4.3182713985443115,1000,8.103498,79,79000,0.0014891538619995117,231.61450168361156
0.0030384063720703125,0.0028558688163757323,4.394243955612183,1000,7.484926,82,82000,0.0014977827072143555,227.61983296606925
0.00295257568359375,0.0028759191036224364,4.461189270019531,1000,32.550507,85,85000,0.0015454685688018799,224.19279739031558
0.001744985580444336,0.002807349443435669,4.273142099380493,1000,11.479295,88,88000,0.0014281349182128907,234.05955920861905
0.003189563751220703,0.002749887228012085,4.245540142059326,1000,6.500001,91,91000,0.0014562621116638184,235.57634737769845
0.0020363330841064453,0.0028923070430755616,4.4024388790130615,1000,3.5861585,94,94000,0.001471186876296997,227.18256300338496
0.0021419525146484375,0.0027295496463775634,4.2403881549835205,1000,58.94401,97,97000,0.0014735105037689208,235.87945645029848
0.0019354820251464844,0.00283550763130188,4.398081302642822,1000,5.8739977,100,100000,0.0015249314308166504,227.41620883991763
0.0016875267028808594,0.0028117663860321046,4.298516511917114,1000,882.7357,103,103000,0.001449854612350464,232.6745341645917
0.002335786819458008,0.0029071333408355713,4.434317350387573,1000,108.83472,106,106000,0.001489903450012207,225.54539688972102
0.002788066864013672,0.0030256569385528564,4.5885701179504395,1000,11.593159,109,109000,0.0015191750526428222,217.9715254406406
0.003197908401489258,0.0030031063556671144,4.560485363006592,1000,18.401182,112,112000,0.0015151927471160889,219.31179050078575
0.0032050609588623047,0.0028893587589263916,4.425936937332153,1000,334.09988,115,115000,0.001497668981552124,225.97353241124785
0.0019545555114746094,0.002709507942199707,4.143126726150513,1000,13.337729,118,118000,0.0013964226245880126,241.39665179370496
0.002162933349609375,0.0028914217948913575,4.433149576187134,1000,6.5925503,121,121000,0.001500791072845459,225.6309839788867
0.0022535324096679688,0.002859490156173706,4.387588977813721,1000,999.98553,124,124000,0.001488661766052246,227.9706694650203
0.0016827583312988281,0.002905509948730469,4.441984176635742,1000,9.837012,127,127000,0.001498159646987915,225.16064616743856
0.002683877944946289,0.0028100428581237795,4.346753120422363,1000,7.99676,130,130000,0.0014994018077850342,230.09924326754768
0.001504659652709961,0.0028238632678985595,4.366913080215454,1000,155.44333,133,133000,0.0015048999786376953,229.03735217062692
0.001508474349975586,0.002800089359283447,4.2684173583984375,1000,7.2059364,136,136000,0.00143316650390625,234.30648575241622
0.0021915435791015625,0.0031742272377014162,4.718906402587891,1000,654.1322,139,139000,0.001506448745727539,211.94153990594197
0.0023567676544189453,0.00271329140663147,4.1939496994018555,1000,952.2539,142,142000,0.0014408707618713378,238.53077964282235
0.001935720443725586,0.002853698253631592,4.357347249984741,1000,68.60418,145,145000,0.0014654135704040528,229.5404101120272
0.0036966800689697266,0.002790056228637695,4.303585052490234,1000,15.028504,148,148000,0.0014710381031036376,232.40653767505694
0.004180431365966797,0.0029600539207458496,4.4930524826049805,1000,84.7519,151,151000,0.0014926800727844238,222.60154796107992
0.002021312713623047,0.0028665051460266115,4.389738082885742,1000,517.572,154,154000,0.0014848461151123046,227.85371113600746
0.0026154518127441406,0.0028218233585357664,4.398836135864258,1000,4.6619053,157,157000,0.0015378110408782958,227.40153641598215
0.0028433799743652344,0.0029094014167785646,4.499891996383667,1000,8.037113,160,160000,0.0015497934818267823,222.25989285560422
0.002666950225830078,0.0028812661170959475,4.3897106647491455,1000,68.48845,163,163000,0.001469510793685913,227.85212675634827
0.002287149429321289,0.0028263487815856935,4.341041564941406,1000,13.455898,166,166000,0.0014776129722595215,230.3994993760878
0.0033020973205566406,0.0028548476696014405,4.448261737823486,1000,366.14893,169,169000,0.001552267551422119,224.85828092917532
0.0013041496276855469,0.0028360540866851805,4.358168125152588,1000,141.31462,172,172000,0.001484182834625244,229.50487774689603
0.0025153160095214844,0.0028500351905822756,4.3873279094696045,1000,22.67404,175,175000,0.0014985601902008058,227.9645981529249
0.002521514892578125,0.0028996806144714355,4.408999443054199,1000,17.397106,178,178000,0.0014686741828918457,226.8439851598323
0.0015115737915039062,0.0028883087635040283,4.4509642124176025,1000,7.601028,181,181000,0.0015253262519836425,224.70141360910424
0.0022263526916503906,0.00290409779548645,4.4291980266571045,1000,19.612898,184,184000,0.0014861452579498292,225.81397507375303
0.0016503334045410156,0.0028575069904327394,4.332805395126343,1000,8.260797,187,187000,0.0014395763874053954,230.83072952138016
0.0026450157165527344,0.002954762697219849,4.527198791503906,1000,29.47006,190,190000,0.0015307412147521973,220.93733640944592
0.002410888671875,0.002886989116668701,4.429851055145264,1000,11.076446,193,193000,0.0015045192241668701,225.7728782884405
0.0028946399688720703,0.002847930669784546,4.351337194442749,1000,92.79563,196,196000,0.001463632583618164,229.85040585055665
0.0026884078979492188,0.0028584630489349367,4.3438942432403564,1000,5.8979344,199,199000,0.0014456439018249512,230.24038175194522
0.002882242202758789,0.0027823569774627684,4.243720293045044,1000,6.286315,202,202000,0.0014242756366729737,235.69710542899102
0.0027103424072265625,0.002925196409225464,4.406056880950928,1000,9.906696,205,205000,0.001442517042160034,226.99857651792536
0.001338958740234375,0.002889589071273804,4.343128204345703,1000,7.088617,208,208000,0.0014134697914123535,230.28814074032874
0.0012364387512207031,0.0027969071865081786,4.191803216934204,1000,44.42253,211,211000,0.0013599350452423095,238.58847318938325
0.003671407699584961,0.0028330631256103514,4.288678169250488,1000,80.416626,214,214000,0.0014176292419433593,233.20337385351374
0.0019273757934570312,0.0028482475280761717,4.330199956893921,1000,788.80365,217,217000,0.001443530797958374,230.97449690005018
0.003238201141357422,0.0029219841957092286,4.440006494522095,1000,307.49066,220,220000,0.0014774849414825439,225.27763832475839
0.0017673969268798828,0.00280312180519104,4.269081354141235,1000,961.0898,223,223000,0.0014287748336791993,234.28430188310372
0.002805471420288086,0.0029613008499145507,4.481727123260498,1000,15.884571,226,226000,0.001479835033416748,223.15934550628813
0.002527952194213867,0.002940959692001343,4.446150302886963,1000,539.969,229,229000,0.0014647951126098633,224.94867959225135
0.0037391185760498047,0.0029544453620910646,4.445272922515869,1000,21.780947,232,232000,0.0014499945640563964,224.9916130450488
0.003445863723754883,0.0029350593090057375,4.4571897983551025,1000,7.741009,235,235000,0.001481400966644287,224.38927101134982
0.0017778873443603516,0.002933223247528076,4.485329627990723,1000,670.48706,238,238000,0.0015153775215148925,222.98698390548333
0.0037016868591308594,0.0028752262592315675,4.291677236557007,1000,9.196566,241,241000,0.0013795542716979982,233.04392198383903
0.0014576911926269531,0.00281661319732666,4.320841073989868,1000,992.6793,244,244000,0.0014690487384796142,231.47342409701002
0.0016481876373291016,0.002916518449783325,4.435305118560791,1000,4.9637103,247,247000,0.0014803519248962403,225.49111054709564
0.005339622497558594,0.0028295645713806153,4.276785850524902,1000,8.253879,250,250000,0.0014085917472839355,233.8536562465484
0.0018279552459716797,0.002892444372177124,4.366822242736816,1000,72.54714,253,253000,0.0014360346794128418,229.03864039760936
0.004063844680786133,0.002797778844833374,4.297419309616089,1000,14.207873,256,256000,0.001461970567703247,232.73091431317894
0.0028421878814697266,0.002808457851409912,4.227527379989624,1000,344.39536,259,259000,0.0013802082538604736,236.57964693864773
0.002538919448852539,0.00272872519493103,4.170010805130005,1000,16.861168,262,262000,0.0014031047821044921,239.8475745899627
0.0036945343017578125,0.002814735174179077,4.235438585281372,1000,412.36963,265,265000,0.0013839316368103028,236.14099489451078
0.0028967857360839844,0.00273613715171814,4.1767802238464355,1000,9.555313,268,268000,0.001404543161392212,239.45179674881825
0.0016074180603027344,0.0028345682621002195,4.281058073043823,1000,990.34753,271,271000,0.0014114806652069092,233.6203562268402
0.003153562545776367,0.0027949342727661133,4.228341102600098,1000,41.374393,274,274000,0.001393604040145874,236.53267108985668
0.002036571502685547,0.003110114574432373,4.57261061668396,1000,934.93994,277,277000,0.001426814079284668,218.72200825858224
0.004134416580200195,0.002794386625289917,4.224769353866577,1000,12.386941,280,280000,0.0013898789882659912,236.74145005650848
0.001963376998901367,0.002724361419677734,4.103011131286621,1000,8.176461,283,283000,0.0013397819995880128,243.76392576304957
0.0026907920837402344,0.002647108793258667,4.035328149795532,1000,9.332298,286,286000,0.0013534932136535646,247.86607739408925
0.002189159393310547,0.002747371435165405,4.141257286071777,1000,925.5129,289,289000,0.0013577303886413575,241.50490062799392
0.0019326210021972656,0.0026766417026519774,4.024512052536011,1000,39.43204,292,292000,0.00131376314163208,248.51189550411522
0.003889799118041992,0.0027703292369842527,4.182875156402588,1000,8.465451,295,295000,0.0013750853538513183,239.10282625963683
0.0014362335205078125,0.002761345386505127,4.170106410980225,1000,5.959518,298,298000,0.0013725438117980957,239.83325649199696
0.0042877197265625,0.0026747004985809325,4.095770359039307,1000,44.731525,301,301000,0.0013807036876678468,244.19862167612794
0.0034570693969726562,0.0026111042499542235,3.978455066680908,1000,699.87726,304,304000,0.0013304965496063231,251.3925231309011
0.002348661422729492,0.0028060657978057862,4.21300482749939,1000,21.898087,307,307000,0.0013710155487060547,237.3911371116879
0.002010345458984375,0.002710730314254761,4.1320624351501465,1000,9.503288,310,310000,0.0013862333297729491,242.04902909248466
0.003022909164428711,0.002714521646499634,4.123687028884888,1000,6.2023582,313,313000,0.0013717701435089112,242.53363941782268
0.0027921199798583984,0.00279958701133728,4.209644556045532,1000,47.43535,316,316000,0.0013738431930541992,237.59552627701598
0.004738807678222656,0.002785353899002075,4.191068410873413,1000,8.744811,319,319000,0.0013681683540344239,238.6327256225806
0.003497600555419922,0.0027588698863983156,4.200189113616943,1000,6.010763,322,322000,0.0014045944213867188,238.12605538714905
0.002943277359008789,0.0027611546516418456,4.189875602722168,1000,760.3111,325,325000,0.0013929946422576904,238.70693278416886
0.004420042037963867,0.0028648648262023925,4.366197347640991,1000,16.547796,328,328000,0.001463608980178833,229.05857849580914
0.0018277168273925781,0.0028303232192993166,4.321761608123779,1000,17.540613,331,331000,0.001453646421432495,231.4250318076003
0.002178668975830078,0.002830312252044678,4.2906575202941895,1000,110.99867,334,334000,0.00142494535446167,233.0962193021914
0.0014905929565429688,0.002965358018875122,4.534494400024414,1000,7.6412263,337,337000,0.0015321877002716065,220.5638537085066
0.002548694610595703,0.0026164298057556154,3.9791696071624756,1000,77.23417,340,340000,0.0013267207145690918,251.34256881412358
0.0017251968383789062,0.0026777348518371583,4.098299264907837,1000,15.03392,343,343000,0.0013865365982055663,244.04113534789022
0.004334688186645508,0.0027602434158325194,4.2189836502075195,1000,821.4988,346,346000,0.0014198429584503173,237.0625992069548
0.0016045570373535156,0.0027245142459869386,4.12057638168335,1000,8.502352,349,349000,0.0013603906631469726,242.7169925921708
0.0016617774963378906,0.0025860307216644287,3.9293041229248047,1000,11.063431,352,352000,0.0013094849586486816,254.53399047781744
0.0029387474060058594,0.002706035852432251,4.129241466522217,1000,15.873012,355,355000,0.001387932538986206,242.20600998100548
0.0014312267303466797,0.002719015121459961,4.1898064613342285,1000,14.582096,358,358000,0.0014338877201080322,238.7079924445347
0.002358675003051758,0.002788381814956665,4.273016691207886,1000,222.25679,361,361000,0.0014457859992980957,234.08021125296165
0.0015728473663330078,0.0026902117729187013,4.116394758224487,1000,7.561957,364,364000,0.0013913497924804687,242.9626457815033
0.0024743080139160156,0.002552675724029541,3.951890230178833,1000,942.30615,367,367000,0.0013614871501922607,253.08081230759726
